"File","Path","Line","Kind","Name"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1482","assigned function","GRM.FinalSettingsConfigurations"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1529","assigned function","GRM.VerifyAddonSettings"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1609","assigned function","GRM.Validate_Guild_DB"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1685","assigned function","GRM.GetClassName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1696","assigned function","GRM.SetClassChatColoring"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1735","assigned function","GRM.SetChatClassColoringInWrath"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1749","assigned function","GRM.SetChatClassColoringNew"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1765","assigned function","GRM.SetChatColoring"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1792","assigned function","GRM.GetPageIndex"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1817","assigned function","GRM.ResetDefaultSettings"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1903","assigned function","GRM.BuildComPattern"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1930","assigned function","GRM.GetNumKeyedEntries"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1945","assigned function","GRM.IsMouseOverAnyChatWindowIncludingCommunities"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","1994","assigned function","GRM.SetReportWindow"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2069","assigned function","GRM.SetJoinAndRejoinTags"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2087","assigned function","GRM.AddReportChannel"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2123","assigned function","GRM.CreateChatTabs"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2171","assigned function","GRM.MissingChatTabs"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2289","assigned function","GRM.CancelChatTabCreation"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2308","assigned function","GRM.EstablishNewCustomReportWindow"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2404","assigned function","GRM.CleanupUnusedChannels"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2442","assigned function","GRM.IsValidChannelName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2455","assigned function","GRM.ParseMultiChannelString"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2501","assigned function","GRM.BuildMultiChannelString"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2523","assigned function","GRM.SlimName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2539","assigned function","GRM.FormatName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2558","assigned function","GRM.Title"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2569","assigned function","GRM.Use24HrBasedOnDefaultLanguage"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2584","assigned function","GRM.L"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2646","assigned function","GRM.OrigL"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2663","assigned function","GRM.NormalizeHitRects"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2676","assigned function","GRM.Round"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2684","assigned function","GRM.Random"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2691","assigned function","GRM.DeepCopySelfRefProtection"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2716","assigned function","GRM.ConvertTableToArray"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2733","assigned function","GRM.ConvertTableTo2DArray"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2755","assigned function","GRM.AddGuildBackup"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2785","assigned function","GRM.RemoveGuildBackup"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2810","assigned function","GRM.LoadRestorePoint"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2895","assigned function","GRM.RestoreAllOldNotes"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","2921","assigned function","GRM.ChangeServerNameOfAll"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3010","assigned function","GRM.PurgeGuildFromDatabase"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3053","assigned function","GRM.GetClubEpochJoinTime"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3065","assigned function","GRM.GetSelectedClubID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3072","assigned function","GRM.ConvertToRealEpochNumber"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3079","assigned function","GRM.GetFullNameClubMember"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3112","assigned function","GRM.GetPlayerNameByGUID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3137","assigned function","GRM.GetPlayerSex"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3159","assigned function","GRM.AppendServerName"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3175","assigned function","GRM.AppendServerNameSimple"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3187","assigned function","GRM.GetPlayerServer"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3230","assigned function","GRM.GetNumMains"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3248","assigned function","GRM.GetNumberPatternMatches"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3255","assigned function","GRM.CreateGuildCreationDatePattern"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3272","assigned function","GRM.SetSystemMessageFilter"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3407","assigned function","GRM.SystemMessageHandler"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3528","assigned function","GRM.SyncPlayerGoneOffline"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3552","assigned function","GRM.SystemMessagePatternMatchCheck"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3593","assigned function","GRM.GetBirthday"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3613","assigned function","GRM.SetBirthdayInfo"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3684","assigned function","GRM.AnnounceIfMacroReady"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3746","assigned function","GRM.AddMainTagToComeOnlineSystemMessage"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3814","assigned function","GRM.AddMainTagToGoneOfflineSystemMessage"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3876","assigned function","GRM.SetGuildInfoDetails"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3894","assigned function","GRM.GetAuditLinePlayervalues"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","3990","assigned function","GRM.GetAllGuildiesInOrder"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4036","assigned function","GRM.GetAllGuildiesInJoinDateOrder"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4131","assigned function","GRM.GetAllGuildiesInPromoDateOrder"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4234","assigned function","GRM.GetAllMainsAndAltsInOrder"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4300","assigned function","GRM.GetAllGuildiesByBirthdayDateOrder"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4402","assigned function","GRM.GetAllCurrentAndFormerGuildies"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4437","assigned function","GRM.RemoveSpecialCharacters"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4460","assigned function","GRM.GetAutoCompleteMatches"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4485","assigned function","GRM.GetAutoCompleteRealmMatches"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4509","assigned function","GRM.GetPlayerRankIDAtStart"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4523","assigned function","GRM.GetReputationTextLevel"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4558","assigned function","GRM.AddPlayerStatusCheck"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4617","assigned function","GRM.IsOnFriendsList"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4638","assigned function","GRM.SetPlayersGUIDStillValid"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4660","assigned function","GRM.IsPlayerStillOnServerByGUID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4686","assigned function","GRM.ValidateBanGUIDs"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4717","assigned function","GRM.MiscCleanupOnLogin"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4755","assigned function","GRM.GetPlayersWithoutGUID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4781","assigned function","GRM.QueryPlayersGUIDByFriendsList"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4931","assigned function","GRM.QueryNearbyGUIDsAndUpdate"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","4993","assigned function","GRM.UpdateMemberOrFormerMemberGUID"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5003","assigned function","GRM.CollectGUIDsWithinGoup"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5036","assigned function","GRM.BanInfo"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5060","assigned function","GRM.DelayMinimapButtonOpen"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5100","assigned function","GRM.GetChannelType"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5115","assigned function","GRM.GetChatRGB"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5128","assigned function","GRM.GetNameWithMainTags"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5184","assigned function","GRM.AddMainToChat"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5267","assigned function","GRM.RefreshMainTagHexCode"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5280","assigned function","GRM.GetMainTags"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5293","assigned function","GRM.GetAltTags"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5306","assigned function","GRM.GetCurrentMainTag"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5313","assigned function","GRM.GetCurrentAltTag"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5320","assigned function","GRM.RemoveMainAltTags"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5331","assigned function","GRM.RemoveHexCodeColoringFromString"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5350","assigned function","GRM.RemoveStringColoring"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5379","assigned function","GRM.VersionCheck"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5407","assigned function","GRM.RegisterVersionCheck"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5476","assigned function","GRM.AddonUserRegister"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5620","assigned function","GRM.GetNumAddonUsersOutdated"
"GRM_Core.lua","C:\Program Files (x86)\World of Warcraft\_retail_\Interface\AddOns\Guild_Roster_Manager\GRM_Core.lua","5635","assigned function","GRM.GetNumAddonUsersAvailableToSync"
